word,topicid,topicval
encourag,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 20, 13, 11, 4, 12, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99922633289568918, 0.00077361839652920477, 4.8707772567884652e-08, 3.7008374427227385e-18, 1.4125950361946361e-37, 7.1586831795068068e-52, 1.71624666174823e-67, 1.0563551559382323e-82, 5.6379450989761244e-93, 2.9490084998302126e-101, 9.0158031686131513e-111, 8.4918238463065851e-127, 2.1655472210254018e-130, 2.0809079291738026e-142, 1.4128960792032258e-307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ordovician,"[3, 23, 17, 0, 5, 15, 9, 1, 13, 4, 10, 20, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99991890671056494, 8.1085470479951032e-05, 7.8189464779565051e-09, 3.4949083159192466e-25, 6.4043201987178278e-49, 5.279107758493676e-70, 1.6163550859420475e-81, 1.0367899598406365e-99, 1.2015214380139884e-102, 5.9225018357576416e-104, 1.8880105010978478e-106, 1.0567729901736735e-107, 1.4927199943337008e-191, 2.3408342991467022e-203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
record,"[9, 1, 15, 5, 0, 20, 10, 17, 13, 4, 23, 3, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999999999897682, 7.8867544085693209e-13, 2.2281832421702717e-13, 1.0895779989657033e-18, 4.9231891599159915e-28, 4.4250426812408881e-35, 2.9846621899328322e-42, 9.3873446027882852e-49, 1.0224561181753398e-61, 1.00351161280654e-61, 3.6589428820603419e-68, 1.4379754199426166e-90, 8.4809733398215928e-106, 5.7725509066136645e-273, 7.3502042545511647e-294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
aros,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
unclear,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 20, 13, 4, 11, 12, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999799859467853, 2.0013332560771877e-06, 7.2070120865201201e-11, 2.8769054036984523e-18, 2.1726580615103584e-25, 7.4663518316365936e-42, 8.0930414783410617e-62, 7.3976862647105083e-73, 1.2736220849443844e-95, 9.7255561877688348e-107, 2.870005422499713e-108, 3.9969705873813514e-116, 1.7107774007596238e-145, 1.5175638717016758e-181, 4.9406564584124654e-324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bubbl,"[15, 9, 5, 0, 1, 17, 10, 23, 20, 13, 3, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999999420197, 4.4883463652575393e-12, 1.2919976557655006e-12, 1.162937681693593e-16, 2.4111922234176185e-25, 2.8653949029443888e-26, 3.3982579729329553e-34, 2.0682896608479564e-38, 2.4443176956575907e-39, 3.8928202885816028e-56, 9.1881110112182241e-57, 5.4579805886961579e-68, 1.8434884988470111e-139, 1.047793165236641e-271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
chamber,"[15, 9, 5, 1, 0, 17, 20, 23, 10, 4, 3, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999993771752049, 6.0313582033841824e-08, 1.9689028123821317e-09, 1.9793046606599389e-15, 2.4219501993797443e-18, 1.2875800946247716e-29, 1.64634039883303e-31, 1.3216311206464916e-39, 7.5152899658082531e-41, 3.4920553360174998e-64, 6.255033964884664e-65, 4.6243734127012156e-75, 5.3936189923782013e-149, 2.3802489095783672e-291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
transpar,"[17, 0, 23, 3, 5, 15, 9, 1, 20, 13, 10, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99269322994237463, 0.0072650375390295183, 4.1730761879693098e-05, 1.7567104570690621e-09, 2.8070368260925255e-14, 9.1994829523353576e-23, 1.238716138695407e-35, 7.714569749186795e-46, 1.673349392284335e-69, 6.3146668250810817e-73, 1.018173183798253e-74, 8.1288520610324562e-97, 2.3525446634350192e-114, 3.2981483917638282e-183, 4.9900630229965901e-322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1960,"[3, 23, 17, 0, 5, 15, 9, 1, 20, 10, 4, 13, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999980014754053, 1.9831321716880258e-07, 1.5392395614955567e-09, 8.1925805529067762e-21, 7.6673057041223876e-41, 3.7489363310414069e-53, 8.2074425060753577e-74, 2.5134804496331744e-86, 1.7617974505092485e-94, 1.7198703287869077e-95, 6.0773055557758468e-123, 1.5810504040550061e-131, 2.3462122068700967e-134, 1.4966956565098134e-169, 9.2288065535864438e-297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
beer,"[17, 3, 23, 0, 5, 15, 9, 1, 20, 13, 4, 10, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99981386717242016, 9.671778309185181e-05, 8.9414533457235588e-05, 5.1102285067489649e-10, 1.066088741322248e-26, 1.2347041158550544e-37, 2.5477840168498698e-59, 8.9971643557876774e-71, 1.6133580408844971e-86, 3.4524837889200088e-88, 1.891537475735767e-91, 1.4777750375441903e-93, 5.0557477861065311e-144, 1.8351043592048296e-162, 4.9657891136417354e-313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
talk,"[0, 17, 5, 23, 3, 15, 9, 1, 10, 20, 4, 13, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999924685101804, 7.5200626198418983e-07, 1.1427446061551044e-09, 3.3686813941415066e-15, 4.6238473483117371e-17, 2.3854732508428715e-21, 1.7200952203102669e-22, 2.3287810347310251e-42, 2.1733903479689677e-57, 3.6553100718043003e-67, 9.6120388017631666e-70, 3.4196067880844744e-79, 2.0802365336089891e-115, 4.9004068286140198e-169, 5.5594593136313958e-277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
past,"[15, 9, 0, 1, 5, 17, 23, 10, 20, 3, 4, 13, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999991772324726, 8.2260449133823911e-08, 1.6289595368421183e-11, 5.8713892086843302e-16, 6.265706033255298e-18, 5.755695731770473e-24, 1.9495336826321286e-38, 1.2243674026495789e-40, 1.3089292530427424e-41, 8.1728212423127634e-54, 2.5415955135541912e-65, 1.5842278516780238e-70, 1.8532903642674372e-105, 1.6447991569703551e-243, 5.0993980767406611e-305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
sort,"[9, 1, 15, 5, 10, 0, 17, 20, 23, 13, 4, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999999840838, 1.5982071347710486e-12, 1.707626862668585e-19, 2.1990402943813524e-26, 1.0622676530794814e-29, 2.1087018298450882e-38, 8.0917105023555716e-45, 1.7409443500129677e-49, 4.2987440402171844e-67, 2.7242840111182325e-77, 1.8537271501675227e-85, 6.4263532109367414e-86, 4.144696931344668e-213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
adjac,"[0, 17, 5, 23, 15, 3, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999495815928, 4.0809544960296669e-09, 7.5561314147842877e-10, 2.0524787712712396e-10, 4.9607905582362945e-17, 1.1176188194160004e-20, 2.0848101473063011e-31, 2.2293839124842047e-37, 2.1042454731614609e-65, 4.6859519811302876e-67, 1.4544758235357289e-96, 9.7548491223041597e-109, 1.1049479164973851e-127, 4.7574500675040835e-184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
item,"[0, 5, 17, 15, 23, 3, 9, 1, 10, 20, 12, 13, 4, 11, 22, 18, 14, 16, 8, 7, 6, 19, 21, 2, 24]","[0.99996755816413541, 3.091000651392235e-05, 1.5318276659940414e-06, 1.2914960245232651e-12, 3.9648514286825594e-13, 5.9524522082264159e-17, 8.4855719419248768e-25, 7.7361077166011232e-29, 8.1635338538485731e-51, 4.630564914032299e-57, 3.5492423793084334e-80, 2.5004797958929824e-88, 4.3963988087715846e-98, 1.1237172068837088e-186, 2.326522326335147e-313, 2.22447622317917e-318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
comparison,"[5, 15, 0, 17, 9, 23, 3, 1, 20, 10, 4, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998796828267311, 1.2000262248047849e-05, 2.8118821259877938e-08, 3.3362657887429888e-09, 9.677129928082314e-17, 1.8596216049118056e-17, 6.435014962968813e-31, 8.6629655739194132e-38, 4.0422970817150624e-46, 2.1869236546783721e-53, 3.5016778693685296e-72, 7.2380107040590069e-73, 1.5515112186688088e-118, 1.8079885622444982e-188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
insert,"[17, 23, 0, 3, 5, 15, 9, 1, 20, 13, 10, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99983171186250952, 0.00016828162582782145, 6.3792945171011138e-09, 1.3227927080461819e-10, 7.9830162874655242e-14, 9.05870809777793e-26, 1.4519971044107978e-38, 1.392398412895738e-44, 4.8098205393258085e-66, 1.526307766922995e-69, 7.7943364852224708e-77, 3.3420383823452962e-86, 3.4143678236026287e-147, 2.6216381893438493e-162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
input,"[1, 9, 15, 10, 20, 5, 0, 12, 13, 4, 17, 23, 3, 16, 6, 22, 2, 21, 8, 7, 19, 18, 11, 14, 24]","[1.0, 6.6368620714053875e-17, 3.0943328946332686e-32, 3.2366623095980774e-33, 6.5530959357040625e-36, 4.4951325301621685e-44, 7.9276527056546394e-60, 1.6411127207737873e-70, 6.2745392811594837e-79, 8.7996950135093298e-83, 1.242150275631789e-105, 9.2909318223809624e-147, 3.9680858255664051e-161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
buffer,"[17, 23, 0, 3, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999945561058, 5.438307616963988e-10, 4.0599559714373103e-13, 1.3588171959134028e-13, 1.311516183594621e-17, 5.8896610018756398e-37, 8.9062480231466568e-48, 1.946231988901997e-65, 5.5161549998822537e-83, 7.1874260683539009e-93, 2.06970341374238e-94, 2.1874157099169089e-117, 4.4109233586558581e-122, 5.8199375054685355e-217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
vice,"[0, 17, 23, 5, 3, 15, 9, 1, 20, 10, 4, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99377649425603964, 0.0062234690286052602, 3.6703352908000077e-08, 1.0459442619956021e-11, 1.4911027363001399e-12, 5.2179800084224422e-14, 2.9029997179932853e-28, 8.7613328603658464e-37, 3.1108652120094638e-62, 1.4419713680921535e-78, 6.8623664491697594e-100, 1.3060333974919487e-106, 1.0321235721687879e-139, 2.8417164163384121e-177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
versa,"[17, 23, 0, 3, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99753736896483014, 0.0024232932041537464, 3.9326127684315387e-05, 1.1703333293713332e-08, 2.106855424969685e-15, 7.9721668039177503e-23, 1.8145448079444761e-43, 4.9991087408992817e-52, 1.7889677171499301e-62, 2.2222933448364276e-81, 3.1067122444616389e-85, 3.2244069333318941e-115, 7.4525265977977547e-142, 1.9259388818172706e-166, 4.9406564584124654e-324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
keep,"[5, 15, 17, 0, 23, 9, 3, 1, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999999837905307, 1.6161582963549478e-09, 3.1440645685324744e-12, 1.6371565647465897e-12, 2.8586971323675078e-16, 1.5066974052235035e-26, 1.2599033629690664e-30, 2.7845779783501099e-31, 5.7008400489247492e-48, 3.020700821485504e-57, 1.9209752381193461e-73, 5.8734406848341547e-76, 9.556471562042897e-118, 9.962344046046133e-203, 1.8482375301096273e-285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bicarbon,"[23, 17, 3, 0, 5, 15, 9, 1, 13, 10, 20, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999935153028, 6.2559055924853466e-10, 2.2862399969549729e-11, 4.799870399044043e-20, 2.9608418670270986e-41, 1.3637586684093599e-48, 1.5536026268442519e-70, 1.7269536953571347e-75, 7.9064811821140134e-94, 2.2103632689398907e-94, 8.3309244465638472e-95, 6.4319153401264415e-115, 5.0442579585838107e-156, 3.149198632978741e-161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
modulus,"[0, 5, 15, 17, 23, 3, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999979900167, 2.0100561607244465e-10, 4.9127394473936966e-17, 1.7873820328878819e-22, 3.9992594409643432e-26, 6.8497124820263656e-29, 6.7780551554434214e-33, 7.2193226125210307e-40, 3.718014591357701e-57, 1.2666037072322575e-62, 1.8542320366384853e-91, 1.789457927215506e-101, 3.9888910708914759e-137, 9.5144127751090224e-231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
butan,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 13, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99951951157794516, 0.00047951665722168304, 9.0839706938097172e-07, 6.336776306458424e-08, 4.1062147295311662e-23, 6.9999081279765415e-35, 4.1608303177494775e-50, 1.1486219946880337e-62, 3.1765712405666198e-82, 7.1262076666279543e-90, 6.919218736983815e-102, 1.5647378917952078e-104, 2.265873964858081e-128, 1.762905056183314e-172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
edward,"[0, 23, 17, 5, 3, 15, 9, 1, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99997875265450198, 1.6613907716168064e-05, 4.5205912429301343e-06, 1.1284653463716422e-07, 1.0558324147465805e-14, 4.8477900454676282e-19, 1.4038164959730139e-34, 2.3435281821311239e-51, 2.684388786934542e-71, 2.2208260886747751e-74, 4.0049897730392716e-77, 1.5236235081601356e-79, 3.8771925373575666e-158, 3.2038801605790372e-199, 1.4871375939821521e-321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
recurs,"[3, 23, 17, 0, 5, 15, 9, 1, 13, 10, 4, 20, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.9999999994476525, 5.5237004863019453e-10, 3.2990986684106616e-16, 2.2518037094097554e-19, 8.8528708899475666e-35, 1.0770022390000906e-52, 5.5713839636243132e-67, 7.9477441176884143e-88, 8.4703458247296423e-99, 3.9391255975565443e-102, 2.6935115748758193e-104, 7.1687204939896977e-105, 3.2839590441300453e-147, 3.5783894125106463e-155, 7.4494061966331885e-317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
instruct,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 13, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99703407166574842, 0.002965890855851252, 3.7478398355097236e-08, 5.8437871380081072e-15, 3.1232606569975617e-37, 2.7476396768476015e-42, 1.2451889023456419e-56, 4.0152379557069609e-76, 3.2678984713316823e-91, 6.1633415834781174e-94, 8.6458365452480906e-99, 1.7054082754382702e-121, 5.5086162959079119e-130, 3.4517328684765672e-143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
assembl,"[15, 5, 1, 0, 17, 9, 20, 23, 10, 3, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999996941824, 3.0585308229273948e-11, 5.7944447175290308e-15, 2.2831220051642331e-18, 7.7342855887011639e-24, 9.2098112487973149e-25, 1.0229979641914912e-33, 9.7558499637836697e-42, 1.0508467481649813e-46, 5.1491029204826082e-54, 6.076788152441168e-76, 5.3793703814896763e-95, 2.0978211562630885e-127, 9.2367529378602853e-264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
softwar,"[0, 17, 5, 23, 15, 3, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999950784968, 4.7996874200498512e-10, 9.7697780863631377e-12, 2.3663189882636587e-12, 2.2372303072996022e-14, 3.9217090006967311e-19, 1.0985908961103319e-33, 5.3075993982037177e-52, 2.4173549082625681e-63, 8.287816132004452e-71, 1.3818648142805595e-74, 1.3034265606351092e-120, 1.5298432921425991e-127, 9.7612093413210177e-210, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
embed,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
1973,"[23, 3, 17, 0, 5, 15, 9, 1, 20, 10, 13, 12, 4, 11, 22, 14, 16, 18, 8, 7, 6, 19, 21, 2, 24]","[0.99122969894751811, 0.0087448580830542921, 2.543711240960739e-05, 5.8570075351242534e-09, 1.1766240263593779e-18, 3.0879817397378745e-40, 2.2410555437602008e-52, 7.6294047048400534e-68, 5.503953870493713e-85, 2.6316403518483862e-86, 6.8336958893865448e-92, 3.7366849536769907e-110, 1.4501616085405274e-110, 1.696000324395825e-140, 1.0236777557362634e-295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
bell,"[23, 3, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999989646364007, 6.1528841902885532e-08, 4.2007514953991072e-08, 8.3747543619529071e-16, 4.1536885321637877e-28, 9.1866024444545549e-43, 6.6720224896315055e-59, 3.2227128522868996e-85, 4.4933738935072639e-91, 4.9227101934545066e-92, 1.4454570127936852e-116, 5.2055346335205706e-128, 7.7888349090353393e-170, 3.6282467371177671e-178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architectur,"[3, 23, 17, 0, 5, 15, 9, 10, 1, 4, 20, 13, 11, 12, 18, 22, 14, 16, 8, 7, 6, 19, 21, 2, 24]","[0.99999982319919101, 1.7492071258025968e-07, 1.879610641470832e-09, 4.6474262989617181e-13, 5.8003405449241938e-41, 1.37777248488554e-53, 3.2623634326125851e-68, 1.3728455779890156e-90, 1.1251489562729302e-90, 1.2300420659240421e-105, 3.8921572277523886e-108, 3.0045589423910368e-120, 4.2074962843389348e-128, 3.9265048387171185e-184, 1.3630147911406568e-282, 1.9458078971603201e-300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1989,"[23, 3, 17, 0, 5, 15, 9, 1, 13, 10, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99918836385222576, 0.00081143446639652501, 2.0155154006377269e-07, 1.2984857403812678e-10, 2.4828334878644561e-33, 8.4751350894458985e-37, 2.1763861852991351e-68, 1.4337063218160329e-75, 7.0539833256181208e-90, 6.3298983270352025e-90, 1.0711579827287175e-97, 1.7080900085958153e-101, 1.7338394808981808e-122, 6.9031497250638534e-138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
access,"[15, 5, 0, 9, 17, 1, 23, 3, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999795240864153, 2.0446838267033856e-06, 2.9075209410574623e-09, 1.4132557725883512e-15, 2.5740055538087049e-20, 2.8093810906674458e-27, 3.2489614563749559e-30, 1.2591452633097632e-41, 4.9459604984348784e-42, 1.7547297653000158e-49, 3.6370596565458341e-63, 8.757159977210552e-84, 1.18294607796866e-148, 4.5869835130084269e-204, 1.026643818754831e-313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
platform,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 20, 4, 13, 12, 11, 18, 14, 16, 8, 7, 6, 19, 21, 2, 22, 24]","[0.99189192381496594, 0.0075372863687754657, 0.0005707898124642384, 3.8226299944212393e-12, 1.1382571393069348e-21, 3.6685473647736876e-32, 2.0829491796905928e-53, 2.0877804426545834e-70, 7.0600014777574504e-88, 4.9061380319813468e-90, 7.7783224113885831e-102, 1.0414083898645137e-102, 9.6035488958354058e-150, 7.366233882294591e-166, 1.1241525046390467e-318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
cp,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 20, 13, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99875207649356734, 0.0012478842092318516, 3.884770527452899e-08, 4.4946961566271631e-10, 1.132363617012722e-23, 2.9877565900357766e-35, 9.8097429920173603e-61, 5.356302405819006e-68, 8.9294054757880575e-90, 1.2345718524358219e-91, 2.8009863792844016e-99, 3.9869726507324886e-130, 1.6708497097901878e-178, 3.8308724747615318e-188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
violat,"[0, 5, 17, 23, 15, 3, 9, 1, 20, 10, 4, 13, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.9999996101169778, 3.8820923765510581e-07, 1.3738091980662331e-09, 2.9999763521363765e-10, 1.1507247559875941e-17, 3.6848665793126883e-23, 3.6895844467484298e-26, 2.7922232508413275e-40, 1.1768599661865936e-48, 6.6613185022968988e-60, 1.4171501806806156e-77, 6.0255646856305469e-85, 5.1268576268005471e-101, 2.5052638712937097e-158, 3.4696048307248061e-305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
symmetri,"[20, 1, 9, 10, 15, 4, 0, 5, 13, 17, 23, 12, 3, 14, 11, 16, 18, 8, 7, 6, 19, 21, 2, 22, 24]","[0.99999999999994316, 7.3315701938036883e-14, 9.0724821160004149e-18, 2.9466579786623005e-28, 2.7374505191446705e-45, 1.3177423811913937e-66, 6.0414928390047821e-67, 5.8008446396895188e-69, 2.301647825523621e-80, 1.2380964464124445e-105, 1.210689245634918e-117, 1.8361169650753628e-127, 2.6406957964227011e-149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pariti,"[3, 23, 17, 0, 5, 15, 9, 20, 1, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999989165182982, 1.0711871606887488e-06, 1.2294560959740497e-08, 2.3287719271265029e-16, 3.1196230040172199e-32, 6.4515108346281895e-50, 9.2953457718227828e-70, 6.7475999818534687e-86, 2.3651798110635409e-87, 1.4734405857365103e-98, 6.5075696649452082e-114, 3.4871995439413274e-116, 1.1932600013054394e-157, 5.2325240834887001e-199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
invert,"[3, 23, 17, 0, 5, 15, 9, 1, 13, 10, 20, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999772518245422, 2.2746897301819374e-06, 1.2778922310337023e-10, 1.0371382724304825e-22, 3.4596814530046101e-46, 2.8444186845514103e-70, 8.6868532047776416e-83, 4.7900282186012988e-86, 6.8762946298134033e-101, 2.772915899468744e-103, 3.6936804031099447e-108, 3.109215361272453e-123, 8.4048175849856124e-168, 1.1589257394799391e-183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
mirror,"[0, 5, 17, 23, 15, 9, 3, 1, 20, 10, 4, 13, 12, 11, 22, 18, 14, 16, 8, 7, 6, 19, 21, 2, 24]","[0.99999999982065901, 1.7865068305867379e-10, 6.929336342073549e-13, 1.8329683721361652e-14, 2.7200776181002272e-15, 2.8834122993843501e-19, 7.9887426640192803e-27, 1.5740708930896821e-37, 6.2556656524804581e-55, 1.6429353995125203e-55, 7.5060566285939387e-79, 1.358354946336521e-83, 3.8419027268911741e-152, 7.535783521230407e-157, 1.1605367580841483e-269, 4.2482338373859761e-277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
